payment_id,booking_id,payment_date,amount,payment_method,payment_status
39512,39512,2022-03-22,264.1,credit_card,paid
39513,39513,2025-08-06,267.7,debit_card,paid
39514,39514,2025-02-05,2407.38,debit_card,paid
39515,39515,2022-01-28,387.42,paypal,paid
39516,39516,2022-04-26,200.8,paypal,pending
39517,39517,2022-12-10,429.32,cash,paid
39518,39518,2021-09-17,3619.88,debit_card,paid
39519,39519,2024-10-18,1339.01,paypal,paid
39520,39520,2022-12-24,2178.9,debit_card,paid
39521,39521,2021-08-10,1761.09,paypal,refunded
39522,39522,2021-10-03,502.78,credit_card,paid
39523,39523,2024-12-18,1238.1,credit_card,paid
39524,39524,2023-10-18,1648.18,debit_card,paid
39525,39525,2022-09-18,466.91,paypal,paid
39526,39526,2023-09-09,446.16,cash,paid
39527,39527,2021-08-29,350.72,credit_card,paid
39528,39528,2024-04-27,820.81,paypal,paid
39529,39529,2022-07-16,1301.8,paypal,paid
39530,39530,2021-12-16,468.39,paypal,paid
39531,39531,2024-03-18,2690.83,cash,paid
39532,39532,2022-08-13,405.6,paypal,paid
39533,39533,2021-09-29,1005.45,cash,paid
39534,39534,2021-04-25,914.64,cash,paid
39535,39535,2021-03-16,2226.42,paypal,paid
39536,39536,2025-08-25,3789.03,paypal,paid
39537,39537,2022-10-25,134.88,cash,refunded
39538,39538,2025-09-26,186.12,cash,paid
39539,39539,2021-05-30,310.7,paypal,paid
39540,39540,2025-11-08,523.4,debit_card,paid
39541,39541,2022-07-06,291.05,credit_card,paid
39542,39542,2024-06-20,828.38,credit_card,refunded
39543,39543,2022-06-10,458.28,cash,paid
39544,39544,2024-05-10,842.84,paypal,paid
39545,39545,2025-04-06,341.04,paypal,paid
39546,39546,2024-09-26,530.72,credit_card,paid
39547,39547,2022-09-02,231.02,cash,paid
39548,39548,2022-04-22,487.36,paypal,paid
39549,39549,2024-01-17,507.72,paypal,refunded
39550,39550,2024-09-05,926.23,credit_card,paid
39551,39551,2025-10-23,368.07,cash,pending
39552,39552,2024-09-24,1669.4,debit_card,paid
39553,39553,2025-06-26,1225.83,paypal,paid
39554,39554,2024-09-07,2096.44,paypal,paid
39555,39555,2024-10-21,935.38,paypal,paid
39556,39556,2021-09-29,430.69,credit_card,paid
39557,39557,2025-05-12,2016.01,paypal,paid
39558,39558,2024-10-29,169.15,credit_card,paid
39559,39559,2023-03-03,1340.54,cash,paid
39560,39560,2021-12-25,350.92,credit_card,paid
39561,39561,2023-03-20,449.59,cash,paid
39562,39562,2023-10-01,181.32,cash,paid
39563,39563,2022-08-26,407.26,cash,paid
39564,39564,2024-05-20,113.34,cash,paid
39565,39565,2021-02-03,1671.64,debit_card,paid
39566,39566,2025-02-01,1433.41,debit_card,paid
39567,39567,2024-07-09,758.99,credit_card,paid
39568,39568,2024-12-07,1365.31,paypal,paid
39569,39569,2024-11-21,895.11,cash,paid
39570,39570,2024-02-25,623.72,debit_card,paid
39571,39571,2022-06-25,589.33,credit_card,paid
39572,39572,2023-07-20,569.65,credit_card,paid
39573,39573,2021-01-03,748.62,debit_card,paid
39574,39574,2025-01-16,346.56,cash,paid
39575,39575,2025-10-09,548.42,credit_card,paid
39576,39576,2023-05-21,217.53,cash,paid
39577,39577,2023-01-11,203.57,debit_card,paid
39578,39578,2021-03-31,843.31,debit_card,paid
39579,39579,2021-07-25,1089.23,credit_card,paid
39580,39580,2024-03-16,660.64,credit_card,paid
39581,39581,2023-11-06,656.4,debit_card,paid
39582,39582,2023-02-12,100.02,credit_card,paid
39583,39583,2023-01-23,420.0,credit_card,paid
39584,39584,2025-10-03,3575.21,debit_card,paid
39585,39585,2021-05-27,230.24,debit_card,paid
39586,39586,2025-08-14,948.56,credit_card,paid
39587,39587,2021-09-30,642.24,cash,refunded
39588,39588,2022-12-19,523.82,debit_card,refunded
39589,39589,2023-07-30,97.96,credit_card,paid
39590,39590,2022-06-11,811.31,credit_card,paid
39591,39591,2022-09-24,232.64,cash,paid
39592,39592,2023-03-25,1001.12,debit_card,paid
39593,39593,2021-01-24,2522.02,cash,paid
39594,39594,2024-12-12,645.26,debit_card,paid
39595,39595,2024-07-11,194.98,credit_card,paid
39596,39596,2021-11-29,290.4,credit_card,paid
39597,39597,2025-03-20,566.52,paypal,refunded
39598,39598,2025-02-21,1204.17,credit_card,paid
39599,39599,2025-07-07,471.39,cash,paid
39600,39600,2021-06-04,248.32,paypal,paid
39601,39601,2024-11-06,296.42,credit_card,paid
39602,39602,2022-12-09,496.6,paypal,paid
39603,39603,2022-03-08,674.58,credit_card,paid
39604,39604,2025-11-30,269.91,cash,paid
39605,39605,2021-09-02,3470.44,credit_card,paid
39606,39606,2024-01-10,255.65,cash,paid
39607,39607,2022-02-04,351.95,cash,paid
39608,39608,2025-10-13,2157.0,paypal,paid
39609,39609,2021-06-24,834.85,debit_card,paid
39610,39610,2023-12-10,734.2,cash,paid
39611,39611,2021-08-10,1046.52,cash,paid
39612,39612,2023-03-01,1222.59,debit_card,refunded
39613,39613,2021-06-19,257.54,credit_card,paid
39614,39614,2024-06-14,740.08,debit_card,paid
39615,39615,2023-08-14,768.64,debit_card,paid
39616,39616,2023-06-08,443.29,paypal,paid
39617,39617,2021-08-28,1966.46,debit_card,paid
39618,39618,2024-07-18,497.76,cash,paid
39619,39619,2025-08-22,476.1,cash,paid
39620,39620,2022-10-17,1201.48,credit_card,refunded
39621,39621,2022-09-04,458.87,credit_card,paid
39622,39622,2025-08-07,2479.89,credit_card,paid
39623,39623,2021-07-27,1196.13,debit_card,paid
39624,39624,2024-11-13,2353.9,cash,paid
39625,39625,2022-11-28,510.55,cash,paid
39626,39626,2023-11-21,496.7,cash,paid
39627,39627,2025-02-03,454.24,credit_card,paid
39628,39628,2022-09-03,2631.8,paypal,paid
39629,39629,2021-01-03,777.14,debit_card,refunded
39630,39630,2025-05-14,118.25,debit_card,paid
39631,39631,2024-05-22,1002.35,debit_card,paid
39632,39632,2023-09-26,1020.5,credit_card,paid
39633,39633,2023-10-03,1324.2,debit_card,refunded
39634,39634,2023-01-15,1029.92,debit_card,paid
39635,39635,2021-02-23,468.22,debit_card,refunded
39636,39636,2021-11-16,824.28,debit_card,refunded
39637,39637,2023-06-27,453.15,credit_card,paid
39638,39638,2021-12-24,500.82,credit_card,paid
39639,39639,2021-10-06,420.34,cash,paid
39640,39640,2025-09-01,1087.48,debit_card,paid
39641,39641,2022-05-24,6201.08,debit_card,paid
39642,39642,2024-07-19,771.63,credit_card,paid
39643,39643,2025-03-05,240.37,credit_card,paid
39644,39644,2021-03-21,758.05,debit_card,paid
39645,39645,2022-08-24,984.38,cash,paid
39646,39646,2025-08-31,1785.54,debit_card,paid
39647,39647,2025-10-10,176.14,credit_card,paid
39648,39648,2023-09-24,844.21,cash,paid
39649,39649,2022-11-30,936.88,paypal,paid
39650,39650,2023-03-27,1572.97,credit_card,paid
39651,39651,2021-01-28,713.46,cash,paid
39652,39652,2024-11-25,597.56,paypal,paid
39653,39653,2025-05-22,484.11,cash,paid
39654,39654,2025-05-19,382.27,paypal,paid
39655,39655,2022-06-20,1035.81,cash,paid
39656,39656,2023-04-26,302.35,paypal,paid
39657,39657,2022-08-30,3658.23,debit_card,paid
39658,39658,2024-09-23,2461.34,debit_card,paid
39659,39659,2021-10-29,756.71,credit_card,paid
39660,39660,2025-09-09,299.92,debit_card,paid
39661,39661,2022-11-06,1117.7,debit_card,paid
39662,39662,2022-03-13,359.41,paypal,paid
39663,39663,2024-09-10,419.94,debit_card,refunded
39664,39664,2022-10-16,655.34,cash,paid
39665,39665,2025-02-21,599.02,cash,paid
39666,39666,2022-11-04,675.8,credit_card,paid
39667,39667,2025-11-06,502.4,credit_card,refunded
39668,39668,2021-02-07,204.23,cash,paid
39669,39669,2025-09-03,571.88,paypal,paid
39670,39670,2023-09-20,1296.61,debit_card,paid
39671,39671,2021-09-15,1077.17,credit_card,paid
39672,39672,2025-08-17,630.59,credit_card,paid
39673,39673,2023-02-06,1346.47,credit_card,paid
39674,39674,2022-12-25,716.7,cash,paid
39675,39675,2025-02-01,967.89,debit_card,paid
39676,39676,2025-09-12,672.59,cash,paid
39677,39677,2021-07-26,2692.04,paypal,paid
39678,39678,2021-04-13,493.39,credit_card,paid
39679,39679,2025-11-25,394.89,debit_card,paid
39680,39680,2022-05-04,196.96,credit_card,paid
39681,39681,2024-12-15,1909.18,cash,paid
39682,39682,2023-03-01,1034.39,cash,paid
39683,39683,2023-01-21,752.35,credit_card,pending
39684,39684,2025-04-29,92.41,credit_card,refunded
39685,39685,2024-03-27,284.6,credit_card,paid
39686,39686,2024-05-10,2847.74,paypal,paid
39687,39687,2023-12-10,2009.61,paypal,paid
39688,39688,2025-07-26,230.09,paypal,paid
39689,39689,2021-06-28,6282.58,debit_card,paid
39690,39690,2022-08-21,1281.62,paypal,paid
39691,39691,2022-12-14,340.19,cash,paid
39692,39692,2021-05-20,1641.76,paypal,paid
39693,39693,2025-07-07,768.39,cash,paid
39694,39694,2024-01-02,416.97,credit_card,paid
39695,39695,2024-08-06,1512.64,debit_card,paid
39696,39696,2022-06-23,647.25,debit_card,paid
39697,39697,2024-02-15,986.13,paypal,paid
39698,39698,2023-05-26,999.23,debit_card,paid
39699,39699,2025-10-16,501.97,cash,paid
39700,39700,2024-01-17,584.42,cash,paid
39701,39701,2023-01-28,381.19,cash,paid
39702,39702,2023-11-21,219.73,debit_card,paid
39703,39703,2025-11-20,442.31,credit_card,paid
39704,39704,2024-07-04,605.09,paypal,paid
39705,39705,2024-07-14,1664.62,credit_card,paid
39706,39706,2022-09-25,299.11,paypal,paid
39707,39707,2023-07-29,4575.55,credit_card,paid
39708,39708,2025-05-05,1364.28,cash,paid
39709,39709,2022-09-23,1092.96,credit_card,paid
39710,39710,2022-04-09,1535.05,credit_card,paid
39711,39711,2023-01-09,1356.67,cash,paid
39712,39712,2022-12-03,326.85,cash,paid
39713,39713,2022-08-09,179.37,paypal,paid
39714,39714,2021-06-21,135.64,credit_card,paid
39715,39715,2022-12-02,3650.46,cash,paid
39716,39716,2024-03-17,519.3,credit_card,paid
39717,39717,2021-09-29,1452.63,credit_card,paid
39718,39718,2023-11-14,1176.87,credit_card,refunded
39719,39719,2025-08-31,968.69,paypal,paid
39720,39720,2025-03-07,1632.68,credit_card,paid
39721,39721,2022-08-31,1102.93,cash,paid
39722,39722,2021-10-12,2324.33,debit_card,pending
39723,39723,2021-06-28,149.06,credit_card,paid
39724,39724,2025-11-26,265.46,credit_card,paid
39725,39725,2021-04-25,471.42,credit_card,paid
39726,39726,2021-01-02,1486.6,debit_card,paid
39727,39727,2022-10-04,595.66,cash,paid
39728,39728,2022-05-15,1937.03,cash,paid
39729,39729,2023-03-09,575.92,cash,paid
39730,39730,2024-08-15,108.12,cash,paid
39731,39731,2024-10-29,661.25,paypal,paid
39732,39732,2025-09-26,215.63,debit_card,paid
39733,39733,2021-12-06,255.11,debit_card,paid
39734,39734,2021-10-11,756.53,debit_card,paid
39735,39735,2021-10-27,454.27,cash,refunded
39736,39736,2025-09-15,936.15,paypal,paid
39737,39737,2021-07-23,692.23,debit_card,paid
39738,39738,2023-06-30,393.57,paypal,paid
39739,39739,2021-11-05,927.14,cash,refunded
39740,39740,2022-08-03,6507.05,cash,paid
39741,39741,2025-12-12,1022.47,debit_card,pending
39742,39742,2025-10-11,686.68,debit_card,paid
39743,39743,2023-08-06,945.23,paypal,paid
39744,39744,2025-06-03,1497.4,credit_card,paid
39745,39745,2022-07-16,322.26,paypal,paid
39746,39746,2021-06-12,883.15,debit_card,refunded
39747,39747,2022-07-23,834.45,paypal,paid
39748,39748,2023-03-28,263.07,cash,paid
39749,39749,2022-04-30,152.05,paypal,paid
39750,39750,2025-07-10,382.86,paypal,paid
39751,39751,2021-05-20,210.64,credit_card,paid
39752,39752,2024-10-28,291.0,cash,paid
39753,39753,2022-12-10,1296.89,paypal,paid
39754,39754,2021-09-10,179.26,paypal,paid
39755,39755,2025-03-26,479.4,cash,refunded
39756,39756,2023-09-06,6793.51,paypal,paid
39757,39757,2021-09-14,111.44,debit_card,paid
39758,39758,2024-09-13,234.74,paypal,paid
39759,39759,2025-10-11,211.25,credit_card,paid
39760,39760,2025-04-22,412.26,cash,refunded
39761,39761,2022-03-19,896.76,credit_card,paid
39762,39762,2022-05-16,444.02,cash,paid
39763,39763,2022-09-26,1849.8,paypal,paid
39764,39764,2025-11-11,449.86,paypal,paid
39765,39765,2023-09-26,2788.85,debit_card,paid
39766,39766,2022-02-09,1914.68,debit_card,paid
39767,39767,2025-07-04,320.6,paypal,refunded
39768,39768,2023-11-21,591.19,credit_card,paid
39769,39769,2024-03-16,90.06,paypal,paid
39770,39770,2024-04-22,632.64,paypal,paid
39771,39771,2021-06-15,2128.67,debit_card,pending
39772,39772,2022-06-03,746.49,debit_card,paid
39773,39773,2022-03-06,265.84,paypal,paid
39774,39774,2021-10-28,1362.07,debit_card,paid
39775,39775,2024-05-29,2920.69,paypal,paid
39776,39776,2022-04-13,1134.35,cash,paid
39777,39777,2023-08-04,627.63,credit_card,paid
39778,39778,2023-05-09,2265.14,cash,pending
39779,39779,2024-05-09,822.97,paypal,refunded
39780,39780,2021-01-20,892.39,cash,paid
39781,39781,2021-04-23,954.32,debit_card,pending
39782,39782,2024-06-28,228.24,paypal,pending
39783,39783,2025-04-15,1473.22,paypal,paid
39784,39784,2022-04-08,422.28,cash,paid
39785,39785,2023-04-28,210.5,cash,paid
39786,39786,2023-03-14,5451.64,cash,paid
39787,39787,2023-04-30,355.42,debit_card,paid
39788,39788,2021-10-31,2325.97,debit_card,pending
39789,39789,2024-02-23,789.79,cash,paid
39790,39790,2022-04-26,391.28,cash,paid
39791,39791,2022-01-21,1737.83,debit_card,paid
39792,39792,2024-09-20,2385.14,cash,paid
39793,39793,2024-08-24,736.77,credit_card,paid
39794,39794,2022-06-30,1117.42,credit_card,paid
39795,39795,2025-09-27,540.81,cash,paid
39796,39796,2023-03-22,707.8,paypal,paid
39797,39797,2025-08-12,396.33,paypal,paid
39798,39798,2025-03-24,349.21,paypal,paid
39799,39799,2022-12-04,1374.19,cash,paid
39800,39800,2021-05-10,1284.67,paypal,paid
39801,39801,2021-07-02,1715.4,paypal,refunded
39802,39802,2021-10-04,393.01,cash,paid
39803,39803,2023-05-21,136.06,credit_card,paid
39804,39804,2023-06-11,489.61,credit_card,paid
39805,39805,2023-05-14,704.13,paypal,paid
39806,39806,2024-10-01,92.78,paypal,paid
39807,39807,2023-05-07,755.68,cash,paid
39808,39808,2025-07-23,3797.23,paypal,paid
39809,39809,2023-12-11,655.14,credit_card,refunded
39810,39810,2025-06-21,2626.79,cash,paid
39811,39811,2025-09-22,440.95,credit_card,paid
39812,39812,2025-06-07,782.21,credit_card,paid
39813,39813,2024-10-15,1027.15,cash,paid
39814,39814,2024-09-01,993.57,credit_card,paid
39815,39815,2024-11-20,483.92,credit_card,paid
39816,39816,2024-05-14,724.54,cash,paid
39817,39817,2024-11-15,160.0,cash,paid
39818,39818,2021-09-11,1107.54,credit_card,paid
39819,39819,2023-03-15,1376.36,paypal,paid
39820,39820,2023-05-09,1014.23,credit_card,paid
39821,39821,2022-10-01,1196.28,debit_card,paid
39822,39822,2025-12-08,2208.86,paypal,paid
39823,39823,2022-07-28,150.49,cash,paid
39824,39824,2023-01-21,2427.1,paypal,paid
39825,39825,2023-04-22,1341.61,debit_card,paid
39826,39826,2025-08-13,1476.22,cash,paid
39827,39827,2025-07-10,999.2,credit_card,paid
39828,39828,2022-02-19,321.57,cash,refunded
39829,39829,2023-02-23,648.79,debit_card,paid
39830,39830,2025-09-03,747.47,credit_card,pending
39831,39831,2024-08-21,823.36,cash,paid
39832,39832,2021-08-14,1789.58,cash,paid
39833,39833,2021-11-27,712.47,debit_card,paid
39834,39834,2021-06-19,1001.22,credit_card,paid
39835,39835,2025-04-14,400.64,cash,pending
39836,39836,2023-03-05,393.12,debit_card,paid
39837,39837,2023-08-22,203.83,debit_card,refunded
39838,39838,2025-02-25,1422.54,debit_card,paid
39839,39839,2025-07-11,671.22,cash,refunded
39840,39840,2023-02-16,646.08,debit_card,paid
39841,39841,2025-07-16,761.26,paypal,paid
39842,39842,2024-06-29,260.98,credit_card,paid
39843,39843,2023-09-13,804.9,credit_card,pending
39844,39844,2024-08-13,1093.73,cash,pending
39845,39845,2023-12-29,437.49,cash,paid
39846,39846,2023-10-20,210.95,paypal,paid
39847,39847,2021-12-31,2410.74,paypal,paid
39848,39848,2021-03-27,501.97,paypal,paid
39849,39849,2025-09-18,227.96,paypal,paid
39850,39850,2023-10-11,902.35,debit_card,paid
39851,39851,2022-04-29,390.95,paypal,paid
39852,39852,2024-04-08,1466.28,debit_card,paid
39853,39853,2021-01-01,220.39,cash,paid
39854,39854,2025-11-18,1089.56,paypal,paid
39855,39855,2025-02-18,1528.95,paypal,paid
39856,39856,2022-07-06,274.41,cash,pending
39857,39857,2024-03-11,1361.64,debit_card,paid
39858,39858,2022-08-07,735.08,debit_card,paid
39859,39859,2024-06-04,845.01,credit_card,paid
39860,39860,2021-12-05,160.19,cash,refunded
39861,39861,2025-08-21,954.36,credit_card,paid
39862,39862,2025-07-15,746.58,paypal,paid
39863,39863,2022-08-26,267.01,cash,paid
39864,39864,2021-08-12,767.4,credit_card,paid
39865,39865,2024-03-11,162.76,cash,pending
39866,39866,2023-01-19,856.6,paypal,paid
39867,39867,2022-03-20,2510.63,debit_card,paid
39868,39868,2023-08-13,1524.78,paypal,paid
39869,39869,2022-05-29,914.6,credit_card,paid
39870,39870,2023-04-03,1371.19,cash,pending
39871,39871,2025-01-08,573.25,cash,refunded
39872,39872,2023-07-04,141.47,cash,refunded
39873,39873,2025-07-01,431.94,debit_card,paid
39874,39874,2021-01-14,430.09,credit_card,paid
39875,39875,2025-05-21,2303.03,debit_card,paid
39876,39876,2023-03-07,598.75,cash,refunded
39877,39877,2024-12-26,1182.9,debit_card,pending
39878,39878,2023-10-24,273.87,credit_card,paid
39879,39879,2025-06-09,930.89,debit_card,paid
39880,39880,2021-09-23,1856.41,debit_card,paid
39881,39881,2025-09-04,1128.72,debit_card,pending
39882,39882,2022-12-09,579.98,cash,pending
39883,39883,2021-09-06,867.64,debit_card,paid
39884,39884,2024-08-16,401.03,debit_card,paid
39885,39885,2023-07-29,699.42,debit_card,paid
39886,39886,2022-01-27,209.91,paypal,paid
39887,39887,2022-02-28,1229.81,cash,paid
39888,39888,2021-12-06,4044.41,debit_card,paid
39889,39889,2022-04-08,1724.67,cash,paid
39890,39890,2025-10-07,181.32,debit_card,paid
39891,39891,2022-04-26,252.26,debit_card,paid
39892,39892,2023-06-15,624.24,credit_card,paid
39893,39893,2023-11-20,912.57,paypal,paid
39894,39894,2025-08-03,1053.86,debit_card,paid
39895,39895,2021-10-04,1828.82,paypal,paid
39896,39896,2022-12-08,309.32,paypal,paid
39897,39897,2024-10-12,805.35,cash,paid
39898,39898,2023-11-25,1688.81,debit_card,paid
39899,39899,2025-11-14,358.98,debit_card,paid
39900,39900,2022-03-09,1281.71,debit_card,refunded
39901,39901,2025-05-30,761.18,paypal,paid
39902,39902,2021-11-14,179.85,cash,paid
39903,39903,2023-06-14,678.52,cash,paid
39904,39904,2024-03-06,230.89,credit_card,paid
39905,39905,2021-04-08,805.39,debit_card,paid
39906,39906,2021-03-12,379.86,debit_card,paid
39907,39907,2022-11-20,231.13,paypal,paid
39908,39908,2023-01-17,845.67,debit_card,paid
39909,39909,2021-08-19,273.04,credit_card,paid
39910,39910,2023-10-07,813.32,debit_card,refunded
39911,39911,2025-03-29,745.78,credit_card,paid
39912,39912,2021-12-12,235.0,paypal,paid
39913,39913,2025-04-30,855.08,paypal,paid
39914,39914,2024-04-08,94.0,credit_card,paid
39915,39915,2021-06-22,1030.64,cash,paid
39916,39916,2024-04-24,263.79,credit_card,paid
39917,39917,2025-05-18,114.15,debit_card,paid
39918,39918,2023-02-15,585.98,credit_card,paid
39919,39919,2022-03-12,3572.71,debit_card,paid
39920,39920,2023-05-16,820.66,debit_card,paid
39921,39921,2021-06-02,251.66,debit_card,paid
39922,39922,2024-08-07,266.26,paypal,paid
39923,39923,2022-08-27,2736.09,debit_card,paid
39924,39924,2025-09-24,558.37,paypal,paid
39925,39925,2022-01-18,444.97,credit_card,paid
39926,39926,2025-02-15,1933.35,paypal,refunded
39927,39927,2024-10-08,942.28,debit_card,paid
39928,39928,2023-11-18,575.8,cash,paid
39929,39929,2024-01-27,3478.5,credit_card,paid
39930,39930,2021-12-04,2613.0,paypal,paid
39931,39931,2021-12-13,264.82,paypal,paid
39932,39932,2024-03-15,359.33,cash,paid
39933,39933,2023-09-24,218.09,paypal,paid
39934,39934,2025-03-23,665.33,debit_card,paid
39935,39935,2025-03-08,1086.22,debit_card,pending
39936,39936,2021-01-02,636.67,paypal,paid
39937,39937,2025-06-24,1238.64,cash,pending
39938,39938,2021-06-15,368.88,cash,paid
39939,39939,2022-04-26,394.25,cash,paid
39940,39940,2024-01-02,486.23,credit_card,pending
39941,39941,2024-07-02,419.37,cash,paid
39942,39942,2025-09-11,195.56,credit_card,paid
39943,39943,2024-07-16,875.91,credit_card,paid
39944,39944,2021-07-15,928.84,credit_card,paid
39945,39945,2022-07-14,465.21,paypal,paid
39946,39946,2022-06-01,2495.72,paypal,paid
39947,39947,2022-03-26,343.11,credit_card,paid
39948,39948,2025-02-24,266.27,paypal,paid
39949,39949,2021-01-04,206.9,paypal,paid
39950,39950,2025-07-02,966.95,credit_card,refunded
39951,39951,2021-05-18,683.16,credit_card,paid
39952,39952,2021-07-03,822.04,paypal,paid
39953,39953,2023-05-30,982.64,credit_card,paid
39954,39954,2024-02-01,503.43,paypal,paid
39955,39955,2024-01-14,2305.87,cash,paid
39956,39956,2025-06-14,332.34,paypal,paid
39957,39957,2024-05-29,167.57,cash,paid
39958,39958,2021-12-20,2973.73,credit_card,paid
39959,39959,2023-02-28,188.78,debit_card,paid
39960,39960,2025-04-26,822.49,cash,paid
39961,39961,2025-03-09,155.14,debit_card,paid
39962,39962,2022-05-12,3962.9,cash,paid
39963,39963,2025-03-27,1492.95,debit_card,paid
39964,39964,2022-10-22,808.3,credit_card,paid
39965,39965,2021-04-11,550.23,debit_card,pending
39966,39966,2021-03-13,322.35,credit_card,paid
39967,39967,2025-09-27,294.33,paypal,paid
39968,39968,2025-07-26,3410.54,cash,paid
39969,39969,2021-03-13,659.05,paypal,paid
39970,39970,2024-05-22,154.36,cash,paid
39971,39971,2024-02-16,427.08,debit_card,paid
39972,39972,2023-08-05,407.96,paypal,paid
39973,39973,2023-10-15,124.22,debit_card,paid
39974,39974,2022-04-18,573.35,credit_card,paid
39975,39975,2022-11-19,399.82,paypal,paid
39976,39976,2022-02-25,686.52,cash,paid
39977,39977,2021-03-08,254.69,cash,paid
39978,39978,2022-07-27,329.32,cash,paid
39979,39979,2022-11-30,619.25,credit_card,paid
39980,39980,2022-05-23,768.53,credit_card,paid
39981,39981,2023-07-27,2895.32,cash,paid
39982,39982,2023-05-28,1806.91,cash,paid
39983,39983,2024-09-27,887.26,debit_card,paid
39984,39984,2022-06-25,286.59,credit_card,paid
39985,39985,2021-11-05,418.2,paypal,paid
39986,39986,2021-01-14,472.59,cash,paid
39987,39987,2021-05-27,573.54,debit_card,paid
39988,39988,2021-01-01,1305.44,credit_card,paid
39989,39989,2022-08-14,1547.89,credit_card,paid
39990,39990,2022-11-24,460.8,paypal,paid
39991,39991,2024-03-22,895.71,cash,paid
39992,39992,2023-08-20,736.16,paypal,refunded
39993,39993,2022-02-04,329.32,cash,paid
39994,39994,2023-06-13,923.19,paypal,pending
39995,39995,2025-04-18,3864.61,paypal,paid
39996,39996,2021-01-04,224.22,credit_card,paid
39997,39997,2023-05-15,833.06,cash,refunded
39998,39998,2021-08-13,837.84,debit_card,pending
39999,39999,2022-10-17,868.32,cash,refunded
40000,40000,2025-12-15,2514.88,credit_card,pending
40001,40001,2022-09-06,888.47,cash,paid
40002,40002,2024-08-30,702.16,paypal,paid
40003,40003,2021-12-11,2110.87,credit_card,paid
40004,40004,2021-06-02,723.02,credit_card,paid
40005,40005,2022-07-24,261.09,debit_card,paid
40006,40006,2025-07-30,1957.34,debit_card,pending
40007,40007,2025-06-24,801.01,paypal,paid
40008,40008,2025-08-22,806.8,credit_card,paid
40009,40009,2022-01-25,127.63,paypal,paid
40010,40010,2023-07-11,287.77,credit_card,paid
40011,40011,2024-09-13,523.16,credit_card,paid
40012,40012,2024-10-31,286.15,paypal,paid
40013,40013,2023-10-11,305.99,paypal,paid
40014,40014,2023-09-07,631.17,paypal,paid
40015,40015,2023-01-03,1743.07,credit_card,paid
40016,40016,2022-04-24,393.04,cash,paid
40017,40017,2023-12-15,293.88,debit_card,paid
40018,40018,2021-01-04,423.78,credit_card,paid
40019,40019,2022-04-14,315.15,cash,paid
40020,40020,2024-03-08,242.65,credit_card,paid
40021,40021,2024-11-22,1377.34,paypal,paid
40022,40022,2024-12-25,483.21,cash,pending
40023,40023,2023-02-04,650.45,paypal,paid
40024,40024,2024-02-23,357.34,credit_card,paid
40025,40025,2025-05-23,1403.88,paypal,paid
40026,40026,2023-08-01,458.47,debit_card,paid
40027,40027,2023-02-07,739.39,cash,paid
40028,40028,2021-01-02,1234.71,cash,pending
40029,40029,2023-08-27,2605.46,paypal,paid
40030,40030,2024-09-28,197.04,cash,paid
40031,40031,2023-09-27,786.53,credit_card,paid
40032,40032,2023-11-15,1002.67,cash,paid
40033,40033,2023-01-08,225.47,credit_card,paid
40034,40034,2025-11-14,704.86,credit_card,paid
40035,40035,2021-01-03,331.28,paypal,paid
40036,40036,2022-12-11,959.16,paypal,paid
40037,40037,2025-11-20,1222.28,paypal,paid
40038,40038,2023-06-13,955.6,paypal,paid
40039,40039,2022-02-04,665.8,credit_card,refunded
40040,40040,2025-10-11,801.36,cash,paid
40041,40041,2024-06-03,133.33,debit_card,paid
40042,40042,2025-08-03,932.73,paypal,paid
40043,40043,2025-10-26,430.89,credit_card,paid
40044,40044,2021-07-19,331.03,paypal,paid
40045,40045,2023-09-19,1119.4,debit_card,paid
40046,40046,2022-12-17,262.56,paypal,pending
40047,40047,2022-08-03,423.88,debit_card,paid
40048,40048,2025-04-15,1132.84,debit_card,paid
40049,40049,2024-11-04,588.43,credit_card,paid
40050,40050,2022-12-21,2382.65,debit_card,paid
40051,40051,2023-05-07,1535.35,credit_card,paid
40052,40052,2021-01-30,1030.09,paypal,paid
40053,40053,2025-03-10,257.28,debit_card,paid
40054,40054,2025-01-18,712.06,credit_card,pending
40055,40055,2021-04-15,571.52,cash,paid
40056,40056,2025-08-08,1675.48,debit_card,paid
40057,40057,2023-08-16,193.23,debit_card,paid
40058,40058,2025-03-24,1538.82,debit_card,refunded
40059,40059,2025-11-08,927.5,paypal,paid
40060,40060,2025-01-06,812.77,paypal,paid
40061,40061,2025-03-07,588.38,paypal,paid
40062,40062,2021-01-17,176.87,paypal,paid
40063,40063,2024-04-11,626.53,cash,paid
40064,40064,2024-08-12,2211.67,debit_card,paid
40065,40065,2021-10-04,885.95,paypal,paid
40066,40066,2022-04-05,889.99,debit_card,paid
40067,40067,2025-07-08,692.4,paypal,paid
40068,40068,2023-10-03,908.94,paypal,paid
40069,40069,2022-07-16,220.79,debit_card,paid
40070,40070,2023-11-30,605.54,debit_card,pending
40071,40071,2022-09-26,262.06,credit_card,paid
40072,40072,2021-11-19,490.28,credit_card,pending
40073,40073,2025-05-23,1245.74,debit_card,paid
40074,40074,2021-08-20,225.43,cash,paid
40075,40075,2023-09-08,703.67,credit_card,paid
40076,40076,2023-12-02,865.51,debit_card,paid
40077,40077,2023-12-29,1870.59,credit_card,paid
40078,40078,2025-02-07,424.59,cash,paid
