review_id,booking_id,guest_id,rating,review_date,comment
14816,47946,9873,4,2024-03-13,Room smelled a bit musty.
14817,37399,9693,3,2023-12-03,"Great stay, would come back again."
14818,27281,5391,3,2022-03-22,"Great stay, would come back again."
14819,45106,4094,3,2021-02-07,"Average experience, nothing special."
14820,38760,8900,4,2025-11-18,Perfect for a weekend getaway.
14821,22432,129,5,2023-05-30,Loved the location and amenities.
14822,21932,7378,4,2024-04-17,Room smelled a bit musty.
14823,8677,6965,4,2023-08-10,Check-in took too long.
14824,11966,5446,4,2024-05-21,Check-in took too long.
14825,718,70,5,2023-07-18,Check-in took too long.
14826,41211,6071,2,2022-04-12,"Average experience, nothing special."
14827,2607,6716,4,2022-11-04,Excellent service from the front desk.
14828,43338,7225,5,2022-09-03,"Would not recommend, poor housekeeping."
14829,48963,6661,4,2023-07-09,Perfect for a weekend getaway.
14830,5218,9266,5,2021-10-03,"Great stay, would come back again."
14831,51814,7472,3,2025-06-17,Check-in took too long.
14832,17799,2396,3,2023-08-15,Room smelled a bit musty.
14833,21238,1492,3,2023-10-17,Perfect for a weekend getaway.
14834,51678,3180,2,2025-03-15,Loved the location and amenities.
14835,47362,8828,4,2023-09-06,Excellent service from the front desk.
14836,19518,1235,3,2022-06-05,"Would not recommend, poor housekeeping."
14837,28578,3146,3,2025-02-12,Room was clean and staff were friendly.
14838,39691,6976,4,2023-01-26,Room smelled a bit musty.
14839,25728,9443,5,2022-04-22,Room was clean and staff were friendly.
14840,47335,4616,4,2025-10-21,Perfect for a weekend getaway.
14841,40704,1371,3,2025-03-20,Loved the location and amenities.
14842,42480,7924,5,2022-01-16,"Average experience, nothing special."
14843,34032,1611,4,2021-07-10,"Would not recommend, poor housekeeping."
14844,47916,1230,4,2023-12-15,"Would not recommend, poor housekeeping."
14845,41845,5771,5,2021-05-15,"Average experience, nothing special."
14846,46820,8272,3,2024-07-20,"Would not recommend, poor housekeeping."
14847,43923,7184,5,2023-01-20,Loved the location and amenities.
14848,50262,9452,3,2023-11-12,"Would not recommend, poor housekeeping."
14849,50633,1824,5,2022-03-17,Bed was uncomfortable but view was great.
14850,42847,793,4,2025-10-11,Check-in took too long.
14851,8241,2649,3,2023-01-20,Check-in took too long.
14852,4225,9834,4,2023-06-16,Perfect for a weekend getaway.
14853,19366,7750,3,2021-09-11,Check-in took too long.
14854,18447,9344,2,2025-05-12,Excellent service from the front desk.
14855,16925,8759,3,2025-04-18,Room smelled a bit musty.
14856,36953,2979,4,2025-05-06,"Would not recommend, poor housekeeping."
14857,12730,1509,5,2022-07-18,Excellent service from the front desk.
14858,29972,9304,4,2021-11-13,Check-in took too long.
14859,12802,9925,2,2024-02-03,Bed was uncomfortable but view was great.
14860,12639,2200,5,2024-06-06,Excellent service from the front desk.
14861,50860,4326,3,2024-03-24,Room smelled a bit musty.
14862,44821,6255,3,2022-10-12,Bed was uncomfortable but view was great.
14863,23611,2712,5,2022-07-04,"Great stay, would come back again."
14864,22807,365,3,2021-08-18,Room was clean and staff were friendly.
14865,39942,9291,4,2025-10-17,"Average experience, nothing special."
14866,36106,8336,5,2025-01-19,Bed was uncomfortable but view was great.
14867,46962,4140,5,2024-12-23,Bed was uncomfortable but view was great.
14868,16854,2192,5,2024-10-09,Loved the location and amenities.
14869,26768,9560,2,2024-03-24,Loved the location and amenities.
14870,27387,1163,3,2025-07-27,Room was clean and staff were friendly.
14871,21755,290,4,2021-12-17,Excellent service from the front desk.
14872,35368,7583,2,2024-01-08,Room smelled a bit musty.
14873,26927,9454,5,2021-06-07,Loved the location and amenities.
14874,47429,7694,4,2022-02-11,Room was clean and staff were friendly.
14875,25967,4825,4,2025-08-25,Room was clean and staff were friendly.
14876,9223,3438,4,2025-01-30,Excellent service from the front desk.
14877,24042,4664,3,2025-09-02,Check-in took too long.
14878,15275,8872,4,2022-05-03,Room smelled a bit musty.
14879,14112,2809,4,2023-09-13,Room was clean and staff were friendly.
14880,12373,5328,4,2021-03-11,Room was clean and staff were friendly.
14881,16642,7210,5,2023-01-07,Excellent service from the front desk.
14882,12900,9301,4,2022-02-04,Excellent service from the front desk.
14883,34051,4167,5,2023-11-11,Check-in took too long.
14884,13993,5716,1,2021-05-22,Check-in took too long.
14885,11144,4590,5,2024-06-18,Room smelled a bit musty.
14886,49270,5139,4,2024-05-13,Perfect for a weekend getaway.
14887,15520,9187,5,2025-05-18,Room was clean and staff were friendly.
14888,3265,4415,4,2022-12-28,Loved the location and amenities.
14889,18607,4052,2,2023-07-27,Perfect for a weekend getaway.
14890,20977,6068,4,2025-10-02,Excellent service from the front desk.
14891,30327,6066,5,2025-06-05,Room smelled a bit musty.
14892,23812,2036,3,2024-11-25,Loved the location and amenities.
14893,11701,8229,2,2022-12-03,Bed was uncomfortable but view was great.
14894,14995,4291,5,2022-02-12,Excellent service from the front desk.
14895,47474,2669,4,2025-11-17,Room was clean and staff were friendly.
14896,21832,7869,5,2025-02-26,"Average experience, nothing special."
14897,1454,5149,2,2025-07-13,Perfect for a weekend getaway.
14898,7605,6908,1,2021-08-14,Excellent service from the front desk.
14899,49930,5852,3,2021-08-12,Room smelled a bit musty.
14900,27816,652,4,2022-04-25,"Would not recommend, poor housekeeping."
14901,23471,4592,5,2022-01-02,"Average experience, nothing special."
14902,48285,2706,5,2025-12-13,"Would not recommend, poor housekeeping."
14903,38331,3738,3,2025-01-26,Room smelled a bit musty.
14904,11150,9463,3,2024-08-06,Loved the location and amenities.
14905,21054,537,4,2025-04-22,Perfect for a weekend getaway.
14906,44517,4703,4,2024-11-07,Perfect for a weekend getaway.
14907,22814,651,3,2022-01-08,Check-in took too long.
14908,34353,9705,3,2024-01-14,Room smelled a bit musty.
14909,39785,293,4,2023-06-24,Check-in took too long.
14910,39808,8355,4,2025-08-09,Perfect for a weekend getaway.
14911,25748,8299,5,2022-01-17,"Great stay, would come back again."
14912,26685,8635,4,2021-12-26,Perfect for a weekend getaway.
14913,39357,1674,4,2024-03-12,Room was clean and staff were friendly.
14914,16694,2936,4,2021-01-20,Excellent service from the front desk.
14915,35739,6303,5,2025-08-21,"Would not recommend, poor housekeeping."
14916,14902,7694,2,2025-08-16,"Great stay, would come back again."
14917,44220,2453,4,2024-12-28,Room smelled a bit musty.
14918,89,7412,2,2022-11-03,Room smelled a bit musty.
14919,17086,4724,4,2024-06-28,Bed was uncomfortable but view was great.
14920,37850,4392,4,2022-08-26,Loved the location and amenities.
14921,5462,5454,5,2023-11-12,Room was clean and staff were friendly.
14922,9529,4415,4,2025-11-03,"Great stay, would come back again."
14923,6777,2468,5,2024-04-26,Room was clean and staff were friendly.
14924,22752,3862,3,2025-06-22,"Average experience, nothing special."
14925,11255,4699,4,2023-08-17,Check-in took too long.
14926,21925,1166,4,2021-08-09,"Would not recommend, poor housekeeping."
14927,42846,8359,5,2025-04-12,Perfect for a weekend getaway.
14928,10401,2049,4,2024-02-20,Bed was uncomfortable but view was great.
14929,27891,6088,4,2025-12-30,Bed was uncomfortable but view was great.
14930,48286,2016,4,2023-04-01,Bed was uncomfortable but view was great.
14931,21167,3589,4,2025-01-18,Check-in took too long.
14932,23383,9414,5,2025-06-17,Perfect for a weekend getaway.
14933,27075,9056,3,2022-06-24,Excellent service from the front desk.
14934,5885,7518,5,2025-04-20,Excellent service from the front desk.
14935,22096,8632,2,2024-08-27,"Average experience, nothing special."
14936,49666,4985,5,2021-04-22,Excellent service from the front desk.
14937,29674,126,4,2023-06-12,Excellent service from the front desk.
14938,26306,477,4,2024-06-12,"Average experience, nothing special."
14939,36745,2910,5,2025-10-18,Loved the location and amenities.
14940,22051,1276,5,2025-04-18,Room smelled a bit musty.
14941,4632,9490,4,2022-09-29,Room smelled a bit musty.
14942,27004,4451,5,2023-09-29,Room smelled a bit musty.
14943,23829,5696,5,2024-12-29,Loved the location and amenities.
14944,1418,5513,2,2022-01-04,Check-in took too long.
14945,29665,9790,3,2021-12-21,"Great stay, would come back again."
14946,33755,7331,3,2021-01-08,"Great stay, would come back again."
14947,51979,1451,5,2024-06-26,Loved the location and amenities.
14948,16467,6368,3,2021-03-15,"Average experience, nothing special."
14949,14798,1982,4,2024-09-16,Bed was uncomfortable but view was great.
14950,42267,1043,4,2024-01-27,Room was clean and staff were friendly.
14951,38714,6323,4,2023-12-10,"Would not recommend, poor housekeeping."
14952,22132,1597,3,2021-02-20,Room smelled a bit musty.
14953,29156,8042,4,2022-02-25,Check-in took too long.
14954,35694,8456,5,2021-05-05,Room smelled a bit musty.
14955,47871,7550,1,2025-03-30,Bed was uncomfortable but view was great.
14956,23497,2096,4,2023-12-24,Loved the location and amenities.
14957,15731,7359,4,2021-05-29,"Would not recommend, poor housekeeping."
14958,48877,4466,5,2021-02-22,Excellent service from the front desk.
14959,1126,4358,5,2025-08-08,Room was clean and staff were friendly.
14960,690,1238,5,2022-10-31,"Great stay, would come back again."
14961,12189,1641,3,2024-06-05,Room was clean and staff were friendly.
14962,124,7036,4,2021-12-30,Bed was uncomfortable but view was great.
14963,9922,291,4,2023-07-06,"Great stay, would come back again."
14964,53595,6829,1,2021-10-29,Check-in took too long.
14965,11036,3675,5,2021-12-02,Check-in took too long.
14966,46259,7199,5,2021-10-31,Room smelled a bit musty.
14967,12114,3690,5,2025-10-20,Bed was uncomfortable but view was great.
14968,12146,7512,5,2025-03-21,Bed was uncomfortable but view was great.
14969,6221,2769,3,2021-10-06,"Great stay, would come back again."
14970,29111,761,3,2023-08-16,Bed was uncomfortable but view was great.
14971,10354,4846,5,2023-11-22,Bed was uncomfortable but view was great.
14972,53812,9936,5,2022-08-01,Room smelled a bit musty.
14973,10628,5820,1,2024-03-26,"Great stay, would come back again."
14974,43737,6654,5,2024-03-09,Perfect for a weekend getaway.
14975,39971,898,5,2024-04-05,Room smelled a bit musty.
14976,33706,5727,4,2022-02-08,"Great stay, would come back again."
14977,22744,2437,5,2023-05-23,"Great stay, would come back again."
14978,53158,9792,3,2023-01-02,Perfect for a weekend getaway.
14979,15513,4143,1,2025-10-31,Perfect for a weekend getaway.
14980,5603,5677,4,2023-09-11,Check-in took too long.
14981,41756,2305,4,2024-10-23,"Average experience, nothing special."
14982,9310,229,2,2023-04-30,"Great stay, would come back again."
14983,20399,5927,5,2025-06-30,Perfect for a weekend getaway.
14984,18077,641,3,2025-03-28,"Average experience, nothing special."
14985,42375,8322,5,2021-06-27,Room smelled a bit musty.
14986,23942,7815,3,2024-08-07,Bed was uncomfortable but view was great.
14987,29666,553,3,2024-07-31,"Great stay, would come back again."
14988,44007,4950,3,2022-08-30,Perfect for a weekend getaway.
14989,34751,3490,5,2023-02-20,"Great stay, would come back again."
14990,17804,2996,5,2024-03-27,Room smelled a bit musty.
14991,25577,8804,2,2025-08-30,Room was clean and staff were friendly.
14992,20880,3035,5,2022-11-24,Loved the location and amenities.
14993,23271,446,4,2021-12-04,"Would not recommend, poor housekeeping."
14994,42766,9790,4,2024-02-06,Check-in took too long.
14995,21374,3951,4,2024-02-20,"Great stay, would come back again."
14996,712,3078,4,2021-10-24,Room was clean and staff were friendly.
14997,17960,517,5,2022-07-26,Room was clean and staff were friendly.
14998,45835,8318,4,2021-09-06,Bed was uncomfortable but view was great.
14999,21261,5448,4,2025-02-16,Room was clean and staff were friendly.
15000,32662,2952,4,2025-07-23,"Great stay, would come back again."
15001,11263,2533,5,2021-01-17,Room was clean and staff were friendly.
15002,38460,5454,4,2022-04-02,"Great stay, would come back again."
15003,20851,4270,4,2021-04-02,Bed was uncomfortable but view was great.
15004,16769,8180,3,2021-11-14,Check-in took too long.
15005,26133,3874,5,2021-02-02,Perfect for a weekend getaway.
15006,5022,7427,4,2025-11-20,Loved the location and amenities.
15007,29309,9619,1,2022-01-12,Check-in took too long.
15008,38082,3746,4,2021-05-11,"Would not recommend, poor housekeeping."
15009,25607,9732,5,2023-03-28,Check-in took too long.
15010,30003,2778,3,2023-11-12,"Great stay, would come back again."
15011,45256,2645,2,2025-02-26,"Great stay, would come back again."
15012,43899,9980,4,2021-07-23,"Average experience, nothing special."
15013,26684,9209,4,2023-05-01,Excellent service from the front desk.
15014,20293,3157,4,2024-06-16,Loved the location and amenities.
15015,50187,4679,2,2024-11-22,Room smelled a bit musty.
15016,44686,9501,3,2025-08-18,"Would not recommend, poor housekeeping."
15017,43585,2777,4,2023-07-11,"Would not recommend, poor housekeeping."
15018,21929,4904,3,2025-04-17,Excellent service from the front desk.
15019,26949,4931,5,2024-12-06,Room smelled a bit musty.
15020,25563,2755,4,2023-01-17,Check-in took too long.
15021,53511,4079,4,2021-03-11,Excellent service from the front desk.
15022,50760,1609,3,2024-10-04,Perfect for a weekend getaway.
15023,34672,1773,5,2024-03-09,Excellent service from the front desk.
15024,1911,8196,3,2021-12-05,Check-in took too long.
15025,14959,5289,5,2021-05-29,Bed was uncomfortable but view was great.
15026,35613,2375,4,2025-04-11,"Average experience, nothing special."
15027,44717,1305,2,2024-09-20,"Average experience, nothing special."
15028,36691,2439,3,2022-04-10,Bed was uncomfortable but view was great.
15029,16416,5831,4,2022-02-21,"Great stay, would come back again."
15030,41592,8358,5,2025-05-20,Room was clean and staff were friendly.
15031,26399,1405,1,2023-12-01,Perfect for a weekend getaway.
15032,40514,6387,4,2025-12-10,Loved the location and amenities.
15033,38005,3717,5,2025-01-11,Excellent service from the front desk.
15034,27060,1658,5,2021-04-30,Excellent service from the front desk.
15035,26796,2517,5,2024-10-23,Check-in took too long.
15036,12357,3591,4,2021-02-10,Perfect for a weekend getaway.
15037,46894,4215,4,2022-12-05,Room was clean and staff were friendly.
15038,31568,5823,3,2024-12-07,Room smelled a bit musty.
15039,37468,2284,4,2026-01-02,Excellent service from the front desk.
15040,39411,4276,2,2023-09-04,Loved the location and amenities.
15041,20232,5953,1,2021-07-03,Check-in took too long.
15042,39098,900,5,2023-05-09,Room smelled a bit musty.
15043,25129,8514,4,2022-01-13,Bed was uncomfortable but view was great.
15044,4866,2978,4,2021-08-09,Bed was uncomfortable but view was great.
15045,41077,6961,5,2021-09-22,Excellent service from the front desk.
15046,49661,7021,5,2025-05-15,"Average experience, nothing special."
15047,785,5667,4,2023-12-17,"Great stay, would come back again."
15048,28714,8990,5,2021-04-01,Check-in took too long.
15049,13495,5005,5,2021-02-05,Excellent service from the front desk.
15050,52552,9194,5,2022-10-07,Check-in took too long.
15051,6494,4424,3,2024-06-27,Check-in took too long.
15052,51845,7007,3,2022-05-01,Excellent service from the front desk.
15053,54959,4072,4,2021-01-29,Perfect for a weekend getaway.
15054,32401,6982,4,2025-08-12,Bed was uncomfortable but view was great.
15055,1677,1197,5,2024-10-27,Room smelled a bit musty.
15056,27617,4439,3,2022-07-28,"Great stay, would come back again."
15057,52555,7812,3,2021-07-19,Perfect for a weekend getaway.
15058,49159,269,4,2021-09-23,Loved the location and amenities.
15059,10218,3951,5,2025-02-02,Perfect for a weekend getaway.
15060,36834,5981,4,2023-01-17,"Average experience, nothing special."
15061,46278,1459,4,2025-08-13,"Great stay, would come back again."
15062,3331,7208,4,2025-07-20,Bed was uncomfortable but view was great.
15063,31693,2094,4,2023-12-29,"Average experience, nothing special."
15064,25694,6253,3,2023-10-30,"Average experience, nothing special."
15065,3422,9718,4,2024-06-06,Loved the location and amenities.
15066,16846,7438,5,2023-01-30,Bed was uncomfortable but view was great.
15067,40196,839,5,2021-04-09,"Would not recommend, poor housekeeping."
15068,23820,7543,2,2023-04-22,Perfect for a weekend getaway.
15069,26514,5769,2,2021-02-19,"Would not recommend, poor housekeeping."
15070,12544,8171,4,2021-01-27,Perfect for a weekend getaway.
15071,17868,2906,3,2022-04-03,Perfect for a weekend getaway.
15072,24034,5982,4,2021-09-01,Excellent service from the front desk.
15073,26446,7618,3,2024-05-15,"Would not recommend, poor housekeeping."
15074,24657,3700,3,2021-04-08,Room was clean and staff were friendly.
15075,13487,1279,4,2023-07-13,Excellent service from the front desk.
15076,12997,8576,3,2024-02-25,Loved the location and amenities.
15077,20759,5919,4,2022-02-13,"Great stay, would come back again."
15078,38249,93,4,2024-07-13,Check-in took too long.
15079,1065,954,2,2022-04-21,"Average experience, nothing special."
15080,26010,6082,2,2024-04-24,Perfect for a weekend getaway.
15081,27020,2777,4,2024-10-30,Excellent service from the front desk.
15082,23554,7374,3,2025-08-04,"Would not recommend, poor housekeeping."
15083,52207,3298,5,2022-09-03,Bed was uncomfortable but view was great.
15084,47552,464,5,2023-02-21,"Great stay, would come back again."
15085,31997,4626,1,2022-07-19,Loved the location and amenities.
15086,28877,289,4,2024-03-24,Room smelled a bit musty.
15087,42450,819,5,2024-01-24,Room was clean and staff were friendly.
15088,23773,319,4,2021-03-09,"Average experience, nothing special."
15089,32513,4076,4,2021-01-08,Perfect for a weekend getaway.
15090,1568,6582,3,2023-05-20,"Would not recommend, poor housekeeping."
15091,39898,5910,3,2023-12-20,"Would not recommend, poor housekeeping."
15092,14289,4835,2,2025-02-16,Bed was uncomfortable but view was great.
15093,21784,6753,5,2022-04-24,Excellent service from the front desk.
15094,1311,84,5,2021-04-18,"Average experience, nothing special."
15095,10033,9454,5,2021-10-24,"Average experience, nothing special."
15096,36107,8654,3,2024-01-01,"Average experience, nothing special."
15097,33704,8428,3,2024-12-25,Room smelled a bit musty.
15098,20456,8320,5,2021-07-30,Check-in took too long.
15099,40209,8640,2,2023-05-22,Excellent service from the front desk.
15100,27332,1373,4,2024-01-21,Room smelled a bit musty.
15101,47391,5416,4,2024-10-31,Room was clean and staff were friendly.
15102,27480,934,5,2021-08-18,Bed was uncomfortable but view was great.
15103,38146,5808,4,2023-03-20,Room smelled a bit musty.
15104,33429,4070,3,2025-03-10,Bed was uncomfortable but view was great.
15105,42343,2638,2,2023-11-15,"Would not recommend, poor housekeeping."
15106,1845,3906,5,2024-12-19,"Would not recommend, poor housekeeping."
15107,6680,5595,5,2024-04-17,Excellent service from the front desk.
15108,971,1054,5,2021-08-08,Room was clean and staff were friendly.
15109,27489,8324,4,2021-07-20,"Average experience, nothing special."
15110,2308,7174,1,2025-12-14,Excellent service from the front desk.
15111,29458,7227,4,2021-07-07,Room was clean and staff were friendly.
15112,51307,6544,4,2022-05-24,Room smelled a bit musty.
15113,52260,7599,2,2022-10-31,Loved the location and amenities.
15114,24039,8282,4,2025-12-24,"Great stay, would come back again."
15115,2051,5270,4,2022-05-15,"Great stay, would come back again."
15116,34635,1736,5,2024-01-30,"Average experience, nothing special."
15117,42760,9595,4,2021-11-26,"Great stay, would come back again."
15118,31009,5056,3,2021-07-31,Perfect for a weekend getaway.
15119,4627,5697,3,2024-05-30,Excellent service from the front desk.
15120,37336,3546,5,2022-12-09,Perfect for a weekend getaway.
15121,49514,7535,4,2025-03-04,"Would not recommend, poor housekeeping."
15122,35210,4606,4,2025-05-29,Check-in took too long.
15123,16480,9110,3,2023-02-07,Excellent service from the front desk.
15124,49671,6354,4,2024-10-11,Perfect for a weekend getaway.
15125,10445,6465,5,2022-05-29,Room was clean and staff were friendly.
15126,19243,9394,4,2025-07-02,Check-in took too long.
15127,13592,172,4,2023-07-01,Room was clean and staff were friendly.
15128,28323,9182,5,2025-01-08,Excellent service from the front desk.
15129,13663,6754,5,2025-05-07,"Great stay, would come back again."
15130,20251,4767,4,2021-10-18,Bed was uncomfortable but view was great.
15131,45932,9425,5,2021-09-21,"Great stay, would come back again."
15132,39989,176,4,2022-09-21,Excellent service from the front desk.
15133,2962,2680,3,2025-04-17,Loved the location and amenities.
15134,38740,1679,2,2024-12-24,Excellent service from the front desk.
15135,48405,6393,4,2023-11-22,"Average experience, nothing special."
15136,21092,305,4,2024-02-28,"Would not recommend, poor housekeeping."
15137,10674,6804,4,2022-04-10,Room smelled a bit musty.
15138,40923,2293,3,2021-03-17,Check-in took too long.
15139,23001,1381,5,2023-06-18,Bed was uncomfortable but view was great.
15140,28713,8950,3,2024-01-08,"Average experience, nothing special."
15141,18797,7385,5,2023-03-16,Bed was uncomfortable but view was great.
15142,23011,6808,4,2023-04-17,"Would not recommend, poor housekeeping."
15143,44928,7935,2,2024-11-07,"Great stay, would come back again."
15144,12627,9512,4,2021-04-21,"Average experience, nothing special."
15145,22905,3148,5,2022-12-03,Bed was uncomfortable but view was great.
15146,23133,185,3,2022-06-20,Loved the location and amenities.
15147,42289,3831,5,2022-10-26,Room smelled a bit musty.
15148,1587,3477,4,2021-07-12,Check-in took too long.
15149,10924,8274,4,2021-10-21,Check-in took too long.
15150,20143,4107,3,2022-04-09,Excellent service from the front desk.
15151,23240,9975,5,2022-06-14,Room was clean and staff were friendly.
15152,22327,368,4,2023-12-19,Perfect for a weekend getaway.
15153,5200,265,4,2024-03-09,Bed was uncomfortable but view was great.
15154,9265,2143,4,2024-02-01,"Would not recommend, poor housekeeping."
15155,20720,6802,5,2021-03-09,Room was clean and staff were friendly.
15156,21538,8533,3,2022-08-28,"Average experience, nothing special."
15157,38297,2775,4,2024-09-06,Perfect for a weekend getaway.
15158,10955,2514,5,2023-06-29,"Great stay, would come back again."
15159,46235,2962,4,2025-08-28,"Would not recommend, poor housekeeping."
15160,4840,469,5,2022-07-14,"Great stay, would come back again."
15161,12320,2178,3,2025-12-15,Perfect for a weekend getaway.
15162,29234,4435,4,2024-08-01,Perfect for a weekend getaway.
15163,35823,9289,2,2021-09-26,Room smelled a bit musty.
15164,19168,3700,3,2022-09-18,"Average experience, nothing special."
15165,19110,7509,4,2024-05-12,"Average experience, nothing special."
15166,49834,3127,3,2023-04-29,"Great stay, would come back again."
15167,8636,6586,3,2023-07-26,Bed was uncomfortable but view was great.
15168,15868,950,4,2023-05-31,Perfect for a weekend getaway.
15169,42779,4440,5,2021-03-14,Room was clean and staff were friendly.
15170,15774,2038,4,2024-12-01,Check-in took too long.
15171,46153,7308,2,2025-08-03,Bed was uncomfortable but view was great.
15172,12565,161,5,2025-02-08,Excellent service from the front desk.
15173,24374,6788,5,2024-11-21,"Average experience, nothing special."
15174,29507,154,5,2024-04-03,"Would not recommend, poor housekeeping."
15175,16652,7021,5,2022-01-31,Bed was uncomfortable but view was great.
15176,3902,3086,1,2022-04-06,Bed was uncomfortable but view was great.
15177,11585,6123,5,2021-05-09,Bed was uncomfortable but view was great.
15178,39153,6337,2,2024-10-09,"Average experience, nothing special."
15179,32915,1151,5,2024-12-25,"Great stay, would come back again."
15180,2921,4707,3,2025-05-22,"Average experience, nothing special."
15181,7602,5113,3,2021-10-20,Room smelled a bit musty.
15182,15862,6704,5,2025-04-13,Excellent service from the front desk.
15183,25678,5332,5,2025-09-22,Check-in took too long.
15184,38067,3955,2,2022-08-19,"Great stay, would come back again."
15185,19896,8865,3,2025-02-28,Loved the location and amenities.
15186,48075,105,5,2024-12-25,Loved the location and amenities.
15187,37721,4181,1,2024-06-13,Room smelled a bit musty.
15188,9060,2488,3,2025-11-08,Room was clean and staff were friendly.
15189,21347,8835,3,2023-11-12,Loved the location and amenities.
15190,38443,2908,5,2022-10-20,"Would not recommend, poor housekeeping."
15191,24175,7263,3,2025-01-29,Bed was uncomfortable but view was great.
15192,13741,1202,4,2023-01-02,Excellent service from the front desk.
15193,51544,6600,2,2021-02-16,Check-in took too long.
15194,17600,4119,3,2024-08-19,"Great stay, would come back again."
15195,39707,9619,4,2023-09-29,Excellent service from the front desk.
15196,31876,2194,5,2025-11-06,"Average experience, nothing special."
15197,51328,5217,4,2022-09-21,Room was clean and staff were friendly.
15198,21049,8657,3,2023-06-25,Check-in took too long.
15199,26187,5932,4,2025-01-19,"Great stay, would come back again."
15200,23009,518,3,2023-06-05,"Average experience, nothing special."
15201,4259,6073,4,2021-06-06,Excellent service from the front desk.
15202,2814,892,5,2024-10-27,Room was clean and staff were friendly.
15203,17103,5821,2,2024-01-27,"Average experience, nothing special."
15204,22376,6048,4,2025-07-14,Room was clean and staff were friendly.
15205,22272,6726,3,2024-06-15,"Would not recommend, poor housekeeping."
15206,36677,5440,5,2025-06-30,Loved the location and amenities.
15207,21456,8342,4,2024-09-10,Room was clean and staff were friendly.
15208,1252,5576,3,2023-06-28,Perfect for a weekend getaway.
15209,24641,904,5,2022-09-15,Loved the location and amenities.
15210,51892,8094,5,2021-04-21,Perfect for a weekend getaway.
15211,48455,2661,5,2025-12-12,Perfect for a weekend getaway.
15212,46723,5856,3,2024-12-21,Excellent service from the front desk.
15213,46336,9680,3,2022-01-10,Excellent service from the front desk.
15214,26201,3892,4,2021-07-25,Loved the location and amenities.
15215,41317,5720,4,2021-09-13,Loved the location and amenities.
15216,38161,8975,3,2022-05-31,Room was clean and staff were friendly.
15217,48229,1571,4,2025-08-09,Excellent service from the front desk.
15218,13833,7417,4,2023-10-24,Room was clean and staff were friendly.
15219,13349,1195,5,2023-01-16,Excellent service from the front desk.
15220,53551,7024,3,2022-03-28,Room smelled a bit musty.
15221,31098,8843,5,2022-08-17,Check-in took too long.
15222,12913,2916,4,2025-06-02,"Average experience, nothing special."
15223,25604,2908,5,2025-07-29,"Great stay, would come back again."
15224,29936,7613,3,2023-11-10,Loved the location and amenities.
15225,40847,7083,3,2022-02-14,"Would not recommend, poor housekeeping."
15226,47978,4693,4,2023-06-10,"Would not recommend, poor housekeeping."
15227,34931,7011,3,2022-10-22,Loved the location and amenities.
15228,17211,5767,4,2023-02-13,Room smelled a bit musty.
15229,52095,9459,5,2021-09-21,Check-in took too long.
15230,46896,1004,4,2021-01-15,Room smelled a bit musty.
15231,34438,4102,4,2021-12-25,Loved the location and amenities.
15232,34255,7373,5,2021-10-16,"Great stay, would come back again."
15233,32219,6316,3,2024-04-02,"Would not recommend, poor housekeeping."
15234,15955,9551,4,2022-05-01,"Would not recommend, poor housekeeping."
15235,16735,8922,2,2024-12-01,"Great stay, would come back again."
15236,18407,3973,5,2024-06-17,Room smelled a bit musty.
15237,44754,956,3,2021-10-15,Loved the location and amenities.
15238,51045,6081,1,2025-12-25,Room was clean and staff were friendly.
15239,38650,3447,5,2024-11-06,"Average experience, nothing special."
15240,36682,3506,2,2023-11-15,Room was clean and staff were friendly.
15241,13557,584,4,2022-02-14,Loved the location and amenities.
15242,22588,6641,4,2021-05-06,Check-in took too long.
15243,54625,3401,4,2022-07-06,Loved the location and amenities.
15244,26870,6042,5,2024-12-01,Loved the location and amenities.
15245,20866,7927,3,2022-03-05,Excellent service from the front desk.
15246,43560,1679,3,2025-04-14,Room was clean and staff were friendly.
15247,4547,295,4,2024-11-26,Excellent service from the front desk.
15248,8866,3601,1,2021-10-24,Perfect for a weekend getaway.
15249,8545,9524,4,2022-04-17,Excellent service from the front desk.
15250,32443,8920,4,2022-10-09,Room was clean and staff were friendly.
15251,1379,3202,4,2025-08-26,"Would not recommend, poor housekeeping."
15252,44729,8916,4,2024-03-26,Room was clean and staff were friendly.
15253,53069,466,5,2025-10-05,Perfect for a weekend getaway.
15254,20876,9044,4,2025-07-05,"Average experience, nothing special."
15255,38977,5879,5,2022-02-09,Excellent service from the front desk.
15256,49009,6102,5,2021-09-22,Check-in took too long.
15257,48827,3364,4,2025-12-22,Loved the location and amenities.
15258,25503,93,5,2023-12-05,"Average experience, nothing special."
15259,20370,5972,3,2023-10-18,"Average experience, nothing special."
15260,18643,1367,5,2022-04-28,Loved the location and amenities.
15261,33398,3505,4,2022-08-04,"Great stay, would come back again."
15262,2826,4395,5,2023-06-24,Perfect for a weekend getaway.
15263,33235,2942,4,2023-05-15,Room smelled a bit musty.
15264,50947,2336,4,2025-04-09,"Would not recommend, poor housekeeping."
15265,24635,7944,3,2022-05-25,Check-in took too long.
15266,7879,711,5,2022-06-19,Excellent service from the front desk.
15267,1405,2966,2,2024-08-20,Room smelled a bit musty.
15268,23530,9066,5,2022-04-17,"Great stay, would come back again."
15269,51286,2100,2,2021-11-06,Room was clean and staff were friendly.
15270,8544,4891,4,2022-08-30,"Great stay, would come back again."
