"hotel_id","check_in_date","bookings_that_day","running_total_2025"
23,2025-04-21,1,56
23,2025-04-23,1,57
23,2025-04-24,1,58
23,2025-04-25,1,59
23,2025-04-29,1,60
23,2025-05-01,1,61
23,2025-05-02,1,62
23,2025-05-03,2,64
23,2025-05-05,2,66
23,2025-05-13,1,67
23,2025-05-14,1,68
23,2025-05-15,1,69
23,2025-05-17,5,74
23,2025-05-18,1,75
23,2025-05-19,2,77
23,2025-05-20,1,78
23,2025-05-26,1,79
23,2025-05-28,1,80
23,2025-05-29,2,82
23,2025-06-02,1,83
23,2025-06-05,2,85
23,2025-06-08,1,86
23,2025-06-09,1,87
23,2025-06-10,1,88
23,2025-06-13,1,89
23,2025-06-14,1,90
23,2025-06-15,2,92
23,2025-06-16,3,95
23,2025-06-19,1,96
23,2025-06-22,1,97
23,2025-06-24,1,98
23,2025-06-25,1,99
23,2025-06-28,1,100
23,2025-06-30,1,101
23,2025-07-01,1,102
23,2025-07-03,3,105
23,2025-07-06,1,106
23,2025-07-10,2,108
23,2025-07-12,1,109
23,2025-07-16,1,110
23,2025-07-17,1,111
23,2025-07-21,2,113
23,2025-07-22,1,114
23,2025-07-27,2,116
23,2025-07-30,1,117
23,2025-07-31,1,118
23,2025-08-04,1,119
23,2025-08-06,1,120
23,2025-08-08,1,121
23,2025-08-09,1,122
23,2025-08-10,2,124
23,2025-08-11,1,125
23,2025-08-14,1,126
23,2025-08-21,1,127
23,2025-08-25,2,129
23,2025-08-28,1,130
23,2025-09-01,1,131
23,2025-09-06,2,133
23,2025-09-07,1,134
23,2025-09-08,2,136
23,2025-09-09,1,137
23,2025-09-11,1,138
23,2025-09-13,1,139
23,2025-09-18,1,140
23,2025-09-19,1,141
23,2025-09-20,1,142
23,2025-09-23,1,143
23,2025-09-26,1,144
23,2025-09-29,2,146
23,2025-09-30,1,147
23,2025-10-02,1,148
23,2025-10-04,1,149
23,2025-10-05,2,151
23,2025-10-11,1,152
23,2025-10-12,1,153
23,2025-10-14,2,155
23,2025-10-15,1,156
23,2025-10-18,2,158
23,2025-10-20,1,159
23,2025-10-24,1,160
23,2025-10-25,1,161
23,2025-10-28,1,162
23,2025-10-29,1,163
23,2025-10-31,2,165
23,2025-11-01,1,166
23,2025-11-04,1,167
23,2025-11-05,2,169
23,2025-11-06,1,170
23,2025-11-11,1,171
23,2025-11-18,2,173
23,2025-11-19,1,174
23,2025-11-21,2,176
23,2025-11-22,2,178
23,2025-11-29,1,179
23,2025-12-01,1,180
23,2025-12-10,2,182
23,2025-12-12,1,183
23,2025-12-14,1,184
23,2025-12-18,2,186
23,2025-12-21,2,188
23,2025-12-26,1,189
24,2025-01-01,1,1
24,2025-01-03,1,2
24,2025-01-06,2,4
24,2025-01-07,1,5
24,2025-01-08,1,6
24,2025-01-11,1,7
24,2025-01-13,1,8
24,2025-01-16,1,9
24,2025-01-23,1,10
24,2025-01-25,1,11
24,2025-01-27,2,13
24,2025-01-29,1,14
24,2025-01-30,1,15
24,2025-02-04,2,17
24,2025-02-06,1,18
24,2025-02-08,1,19
24,2025-02-09,1,20
24,2025-02-12,1,21
24,2025-02-13,1,22
24,2025-02-15,1,23
24,2025-02-18,1,24
24,2025-02-19,2,26
24,2025-02-28,2,28
24,2025-03-02,2,30
24,2025-03-03,1,31
24,2025-03-05,2,33
24,2025-03-08,1,34
24,2025-03-11,3,37
24,2025-03-13,1,38
24,2025-03-14,2,40
24,2025-03-16,1,41
24,2025-03-17,2,43
24,2025-03-18,2,45
24,2025-03-20,1,46
24,2025-03-25,1,47
24,2025-03-27,1,48
24,2025-03-29,1,49
24,2025-03-30,1,50
24,2025-03-31,2,52
24,2025-04-01,1,53
24,2025-04-06,1,54
24,2025-04-09,1,55
24,2025-04-10,1,56
24,2025-04-11,1,57
24,2025-04-14,1,58
24,2025-04-16,1,59
24,2025-04-19,1,60
24,2025-04-21,1,61
24,2025-04-25,1,62
24,2025-04-27,2,64
24,2025-05-01,2,66
24,2025-05-04,1,67
24,2025-05-09,1,68
24,2025-05-11,1,69
24,2025-05-12,1,70
24,2025-05-14,1,71
24,2025-05-19,1,72
24,2025-05-23,1,73
24,2025-05-26,1,74
24,2025-05-30,1,75
24,2025-05-31,1,76
24,2025-06-01,1,77
24,2025-06-03,1,78
24,2025-06-05,1,79
24,2025-06-07,1,80
24,2025-06-11,1,81
24,2025-06-16,1,82
24,2025-06-17,1,83
24,2025-06-27,2,85
24,2025-06-28,2,87
24,2025-06-30,1,88
24,2025-07-05,1,89
24,2025-07-07,3,92
24,2025-07-08,2,94
24,2025-07-10,2,96
24,2025-07-13,1,97
24,2025-07-15,3,100
24,2025-07-20,1,101
24,2025-07-21,2,103
24,2025-07-25,1,104
24,2025-07-27,1,105
24,2025-07-30,1,106
24,2025-08-01,1,107
24,2025-08-02,1,108
24,2025-08-08,1,109
24,2025-08-09,1,110
24,2025-08-11,1,111
24,2025-08-14,1,112
24,2025-08-17,1,113
24,2025-08-18,1,114
24,2025-08-19,1,115
24,2025-08-21,2,117
24,2025-08-22,1,118
24,2025-08-25,1,119
24,2025-08-26,1,120
24,2025-08-29,1,121
24,2025-08-30,1,122
24,2025-09-03,1,123
24,2025-09-08,1,124
24,2025-09-09,1,125
24,2025-09-14,1,126
24,2025-09-15,2,128
24,2025-09-16,1,129
24,2025-09-18,1,130
24,2025-09-19,2,132
24,2025-09-20,1,133
24,2025-09-28,1,134
24,2025-09-30,1,135
24,2025-10-03,1,136
24,2025-10-06,1,137
24,2025-10-08,1,138
24,2025-10-09,2,140
24,2025-10-11,1,141
24,2025-10-13,1,142
24,2025-10-14,2,144
24,2025-10-15,1,145
24,2025-10-17,1,146
24,2025-10-18,1,147
24,2025-10-19,1,148
24,2025-10-20,1,149
24,2025-10-22,1,150
24,2025-10-23,1,151
24,2025-10-24,2,153
24,2025-10-25,1,154
24,2025-10-27,1,155
24,2025-10-28,1,156
24,2025-10-30,2,158
24,2025-10-31,1,159
24,2025-11-01,1,160
24,2025-11-02,1,161
24,2025-11-03,1,162
24,2025-11-04,1,163
24,2025-11-05,1,164
24,2025-11-06,1,165
24,2025-11-07,1,166
24,2025-11-08,2,168
24,2025-11-09,1,169
24,2025-11-11,1,170
24,2025-11-13,1,171
24,2025-11-16,2,173
24,2025-11-20,1,174
24,2025-11-26,1,175
24,2025-11-27,1,176
24,2025-11-28,1,177
24,2025-12-02,2,179
24,2025-12-03,1,180
24,2025-12-04,1,181
24,2025-12-07,1,182
24,2025-12-08,2,184
24,2025-12-09,1,185
24,2025-12-15,1,186
24,2025-12-17,2,188
24,2025-12-22,3,191
24,2025-12-24,1,192
24,2025-12-26,1,193
24,2025-12-27,1,194
24,2025-12-28,2,196
24,2025-12-30,2,198
25,2025-01-03,1,1
25,2025-01-04,1,2
25,2025-01-07,2,4
25,2025-01-08,1,5
25,2025-01-11,2,7
25,2025-01-16,2,9
25,2025-01-20,1,10
25,2025-01-21,1,11
25,2025-01-22,1,12
25,2025-01-23,1,13
25,2025-01-24,1,14
25,2025-01-29,1,15
25,2025-02-01,1,16
25,2025-02-04,1,17
25,2025-02-05,1,18
25,2025-02-08,2,20
25,2025-02-11,1,21
25,2025-02-17,1,22
25,2025-02-21,1,23
25,2025-02-23,1,24
25,2025-02-26,1,25
25,2025-03-06,1,26
25,2025-03-07,1,27
25,2025-03-09,2,29
25,2025-03-13,1,30
25,2025-03-16,1,31
25,2025-03-20,2,33
25,2025-03-21,1,34
25,2025-03-22,1,35
25,2025-03-27,1,36
25,2025-03-29,1,37
25,2025-04-03,1,38
25,2025-04-05,1,39
25,2025-04-06,1,40
25,2025-04-12,3,43
25,2025-04-13,1,44
25,2025-04-17,1,45
25,2025-04-21,1,46
25,2025-04-23,1,47
25,2025-04-28,1,48
25,2025-04-29,1,49
25,2025-05-02,1,50
25,2025-05-03,1,51
25,2025-05-06,2,53
25,2025-05-08,1,54
25,2025-05-09,1,55
25,2025-05-10,1,56
25,2025-05-14,1,57
25,2025-05-19,1,58
25,2025-05-24,1,59
25,2025-05-25,1,60
25,2025-06-02,1,61
25,2025-06-04,1,62
25,2025-06-06,1,63
25,2025-06-07,1,64
25,2025-06-09,1,65
25,2025-06-12,1,66
25,2025-06-13,1,67
25,2025-06-19,1,68
25,2025-06-20,1,69
25,2025-06-21,1,70
25,2025-06-27,1,71
25,2025-06-28,1,72
25,2025-06-29,1,73
25,2025-07-01,1,74
25,2025-07-02,1,75
25,2025-07-03,2,77
25,2025-07-07,1,78
25,2025-07-09,3,81
25,2025-07-14,1,82
25,2025-07-16,1,83
25,2025-07-18,1,84
25,2025-07-23,1,85
25,2025-07-25,2,87
25,2025-07-26,1,88
25,2025-07-31,1,89
25,2025-08-03,1,90
25,2025-08-05,1,91
25,2025-08-11,2,93
25,2025-08-14,1,94
25,2025-08-15,1,95
25,2025-08-16,1,96
25,2025-08-18,1,97
25,2025-08-23,1,98
25,2025-08-24,1,99
25,2025-08-27,1,100
25,2025-08-28,2,102
25,2025-08-31,1,103
25,2025-09-01,1,104
25,2025-09-06,1,105
25,2025-09-09,1,106
25,2025-09-11,1,107
25,2025-09-13,1,108
25,2025-09-15,1,109
25,2025-09-25,2,111
25,2025-09-26,3,114
25,2025-09-30,1,115
25,2025-10-02,3,118
25,2025-10-03,1,119
25,2025-10-05,1,120
25,2025-10-06,1,121
25,2025-10-10,2,123
25,2025-10-11,3,126
25,2025-10-15,2,128
25,2025-10-16,2,130
25,2025-10-17,1,131
25,2025-10-19,1,132
25,2025-10-21,1,133
25,2025-10-27,2,135
25,2025-10-28,1,136
25,2025-10-29,1,137
25,2025-10-30,1,138
25,2025-10-31,1,139
25,2025-11-01,1,140
25,2025-11-02,1,141
25,2025-11-03,1,142
25,2025-11-04,2,144
25,2025-11-10,1,145
25,2025-11-14,1,146
25,2025-11-18,1,147
25,2025-11-19,1,148
25,2025-11-20,1,149
25,2025-11-21,1,150
25,2025-11-27,1,151
25,2025-11-29,2,153
25,2025-12-07,1,154
25,2025-12-08,2,156
25,2025-12-09,1,157
25,2025-12-12,2,159
25,2025-12-16,1,160
25,2025-12-17,1,161
25,2025-12-20,1,162
25,2025-12-24,2,164
25,2025-12-26,1,165
25,2025-12-29,1,166
26,2025-01-05,1,1
26,2025-01-10,1,2
26,2025-01-11,1,3
26,2025-01-17,1,4
26,2025-01-20,1,5
26,2025-01-24,2,7
26,2025-01-26,1,8
26,2025-01-27,1,9
26,2025-01-29,1,10
26,2025-01-30,1,11
26,2025-02-05,1,12
26,2025-02-11,1,13
26,2025-02-12,1,14
26,2025-02-14,1,15
26,2025-02-17,1,16
26,2025-02-18,1,17
26,2025-02-19,2,19
26,2025-02-22,1,20
26,2025-02-23,1,21
26,2025-02-25,1,22
26,2025-02-26,2,24
26,2025-02-28,1,25
26,2025-03-03,1,26
26,2025-03-07,1,27
26,2025-03-10,1,28
26,2025-03-16,1,29
26,2025-03-19,1,30
26,2025-03-21,1,31
26,2025-03-22,1,32
26,2025-03-31,1,33
26,2025-04-01,1,34
26,2025-04-07,2,36
26,2025-04-08,3,39
26,2025-04-09,3,42
26,2025-04-11,1,43
26,2025-04-13,1,44
26,2025-04-15,1,45
26,2025-04-17,1,46
26,2025-04-21,3,49
26,2025-04-22,2,51
26,2025-04-24,1,52
26,2025-04-26,1,53
26,2025-05-01,1,54
26,2025-05-02,1,55
26,2025-05-03,1,56
26,2025-05-05,1,57
26,2025-05-06,1,58
26,2025-05-11,2,60
26,2025-05-14,1,61
26,2025-05-16,2,63
26,2025-05-20,1,64
26,2025-05-22,1,65
26,2025-05-23,2,67
26,2025-05-24,1,68
26,2025-05-25,1,69
26,2025-05-26,1,70
26,2025-05-31,1,71
26,2025-06-02,1,72
26,2025-06-04,1,73
26,2025-06-06,1,74
26,2025-06-07,1,75
26,2025-06-08,1,76
26,2025-06-12,1,77
26,2025-06-14,1,78
26,2025-06-19,1,79
26,2025-06-21,1,80
26,2025-06-25,2,82
26,2025-06-26,1,83
26,2025-06-27,2,85
26,2025-07-02,1,86
26,2025-07-07,1,87
26,2025-07-09,2,89
26,2025-07-13,1,90
26,2025-07-16,1,91
26,2025-07-17,3,94
26,2025-07-18,1,95
26,2025-07-22,1,96
26,2025-07-24,1,97
26,2025-07-26,1,98
26,2025-07-27,1,99
26,2025-07-30,1,100
26,2025-07-31,2,102
26,2025-08-01,1,103
26,2025-08-02,1,104
26,2025-08-03,1,105
26,2025-08-05,1,106
26,2025-08-06,2,108
26,2025-08-07,1,109
26,2025-08-08,2,111
26,2025-08-10,1,112
26,2025-08-13,2,114
26,2025-08-14,1,115
26,2025-08-18,1,116
26,2025-08-20,1,117
26,2025-08-22,1,118
26,2025-08-23,1,119
26,2025-09-05,1,120
26,2025-09-06,1,121
26,2025-09-08,1,122
26,2025-09-12,1,123
26,2025-09-13,1,124
26,2025-09-17,1,125
26,2025-09-18,1,126
26,2025-09-22,1,127
26,2025-09-24,1,128
26,2025-09-27,1,129
26,2025-09-29,1,130
26,2025-10-02,1,131
26,2025-10-05,1,132
26,2025-10-06,1,133
26,2025-10-11,1,134
26,2025-10-19,1,135
26,2025-10-20,1,136
26,2025-10-21,1,137
26,2025-10-22,1,138
26,2025-10-25,1,139
26,2025-10-26,1,140
26,2025-10-29,1,141
26,2025-11-01,1,142
26,2025-11-02,1,143
26,2025-11-04,1,144
26,2025-11-05,1,145
26,2025-11-07,1,146
26,2025-11-10,2,148
26,2025-11-13,1,149
26,2025-11-17,1,150
26,2025-11-19,1,151
26,2025-11-20,1,152
26,2025-11-21,3,155
26,2025-11-24,1,156
26,2025-11-25,1,157
26,2025-11-26,1,158
26,2025-12-01,1,159
26,2025-12-04,1,160
26,2025-12-07,1,161
26,2025-12-10,1,162
26,2025-12-11,1,163
26,2025-12-20,1,164
26,2025-12-22,1,165
26,2025-12-23,1,166
26,2025-12-29,1,167
26,2025-12-30,2,169
27,2025-01-01,1,1
27,2025-01-04,1,2
27,2025-01-05,1,3
27,2025-01-10,1,4
27,2025-01-13,2,6
27,2025-01-22,2,8
27,2025-01-23,1,9
27,2025-01-26,1,10
27,2025-01-27,1,11
27,2025-01-29,1,12
27,2025-02-02,1,13
27,2025-02-03,1,14
27,2025-02-07,2,16
27,2025-02-08,1,17
27,2025-02-14,1,18
27,2025-02-17,1,19
27,2025-02-20,2,21
27,2025-02-23,1,22
27,2025-02-26,1,23
27,2025-02-28,1,24
27,2025-03-04,1,25
27,2025-03-09,2,27
27,2025-03-14,1,28
27,2025-03-17,1,29
27,2025-03-25,1,30
27,2025-03-27,1,31
27,2025-03-28,1,32
27,2025-03-30,1,33
27,2025-04-01,2,35
27,2025-04-06,2,37
27,2025-04-07,2,39
27,2025-04-09,2,41
27,2025-04-11,1,42
27,2025-04-13,1,43
27,2025-04-20,1,44
27,2025-04-21,2,46
27,2025-04-24,2,48
27,2025-04-27,1,49
27,2025-04-30,1,50
27,2025-05-01,1,51
27,2025-05-05,1,52
27,2025-05-09,1,53
27,2025-05-10,1,54
27,2025-05-19,1,55
27,2025-05-21,2,57
27,2025-05-22,1,58
27,2025-05-26,1,59
27,2025-06-02,1,60
27,2025-06-04,1,61
27,2025-06-05,1,62
27,2025-06-06,1,63
27,2025-06-10,1,64
27,2025-06-12,3,67
27,2025-06-14,1,68
27,2025-06-17,1,69
27,2025-06-18,1,70
27,2025-06-20,1,71
27,2025-06-22,1,72
27,2025-06-23,2,74
27,2025-06-26,2,76
27,2025-06-27,1,77
27,2025-06-30,1,78
27,2025-07-03,1,79
27,2025-07-05,1,80
27,2025-07-07,1,81
27,2025-07-10,1,82
27,2025-07-12,1,83
27,2025-07-13,1,84
27,2025-07-15,2,86
27,2025-07-16,1,87
27,2025-07-18,1,88
27,2025-07-19,2,90
27,2025-07-22,1,91
27,2025-07-29,1,92
27,2025-07-30,1,93
27,2025-07-31,2,95
27,2025-08-07,1,96
27,2025-08-11,3,99
27,2025-08-12,1,100
27,2025-08-14,2,102
27,2025-08-16,1,103
27,2025-08-17,1,104
27,2025-08-18,1,105
27,2025-08-20,1,106
27,2025-08-28,1,107
27,2025-08-29,1,108
27,2025-08-31,1,109
27,2025-09-01,2,111
27,2025-09-09,2,113
27,2025-09-10,1,114
27,2025-09-12,1,115
27,2025-09-14,1,116
27,2025-09-15,1,117
27,2025-09-18,2,119
27,2025-09-21,1,120
27,2025-09-27,2,122
27,2025-09-28,1,123
27,2025-09-29,1,124
27,2025-10-04,2,126
27,2025-10-05,1,127
27,2025-10-06,2,129
27,2025-10-09,1,130
27,2025-10-16,1,131
27,2025-10-18,2,133
27,2025-10-20,1,134
27,2025-10-22,1,135
27,2025-10-23,1,136
27,2025-10-27,1,137
27,2025-10-31,1,138
27,2025-11-03,1,139
27,2025-11-04,2,141
27,2025-11-05,1,142
27,2025-11-06,1,143
27,2025-11-11,1,144
27,2025-11-12,1,145
27,2025-11-14,1,146
27,2025-11-16,1,147
27,2025-11-20,1,148
27,2025-11-30,1,149
27,2025-12-03,2,151
27,2025-12-07,1,152
27,2025-12-15,3,155
27,2025-12-17,1,156
27,2025-12-20,1,157
27,2025-12-21,2,159
27,2025-12-22,1,160
27,2025-12-23,1,161
27,2025-12-26,1,162
28,2025-01-02,1,1
28,2025-01-03,1,2
28,2025-01-04,1,3
28,2025-01-08,1,4
28,2025-01-11,1,5
28,2025-01-18,1,6
28,2025-01-27,2,8
28,2025-01-31,1,9
28,2025-02-02,1,10
28,2025-02-04,1,11
28,2025-02-05,3,14
28,2025-02-09,1,15
28,2025-02-14,1,16
28,2025-02-16,1,17
28,2025-02-17,2,19
28,2025-02-18,1,20
28,2025-02-19,1,21
28,2025-02-20,2,23
28,2025-02-21,1,24
28,2025-02-22,1,25
28,2025-03-08,2,27
28,2025-03-09,1,28
28,2025-03-10,1,29
28,2025-03-13,1,30
28,2025-03-18,1,31
28,2025-03-19,1,32
28,2025-03-21,1,33
28,2025-03-22,1,34
28,2025-03-28,3,37
28,2025-03-31,1,38
28,2025-04-04,1,39
28,2025-04-06,1,40
28,2025-04-08,2,42
28,2025-04-10,1,43
28,2025-04-11,1,44
28,2025-04-15,2,46
28,2025-04-22,1,47
28,2025-04-25,1,48
28,2025-04-26,1,49
28,2025-04-28,1,50
28,2025-05-03,1,51
28,2025-05-04,1,52
28,2025-05-12,1,53
28,2025-05-13,2,55
28,2025-05-15,1,56
28,2025-05-20,2,58
28,2025-05-21,1,59
28,2025-05-22,1,60
28,2025-05-25,3,63
28,2025-05-26,1,64
28,2025-05-27,1,65
28,2025-05-29,2,67
28,2025-05-30,2,69
28,2025-06-01,2,71
28,2025-06-05,1,72
28,2025-06-07,1,73
28,2025-06-11,1,74
28,2025-06-13,1,75
28,2025-06-14,1,76
28,2025-06-18,1,77
28,2025-06-21,1,78
28,2025-06-23,2,80
28,2025-06-24,2,82
28,2025-07-04,2,84
28,2025-07-07,1,85
28,2025-07-08,1,86
28,2025-07-13,2,88
28,2025-07-15,1,89
28,2025-07-25,2,91
28,2025-07-26,1,92
28,2025-07-27,1,93
28,2025-07-29,1,94
28,2025-08-05,1,95
28,2025-08-08,1,96
28,2025-08-10,1,97
28,2025-08-12,2,99
28,2025-08-21,1,100
28,2025-08-25,1,101
28,2025-08-26,1,102
28,2025-08-31,1,103
28,2025-09-01,1,104
28,2025-09-03,1,105
28,2025-09-05,1,106
28,2025-09-08,1,107
28,2025-09-09,1,108
28,2025-09-10,1,109
28,2025-09-11,3,112
28,2025-09-13,3,115
28,2025-09-14,1,116
28,2025-09-16,1,117
28,2025-09-20,1,118
28,2025-09-23,2,120
28,2025-09-24,1,121
28,2025-09-29,1,122
28,2025-10-01,3,125
28,2025-10-04,1,126
28,2025-10-06,1,127
28,2025-10-07,1,128
28,2025-10-09,1,129
28,2025-10-10,2,131
28,2025-10-16,1,132
28,2025-10-18,1,133
28,2025-10-22,1,134
28,2025-10-23,1,135
28,2025-10-27,1,136
28,2025-10-28,1,137
28,2025-10-30,2,139
28,2025-10-31,2,141
28,2025-11-02,2,143
28,2025-11-03,1,144
28,2025-11-04,1,145
28,2025-11-05,1,146
28,2025-11-09,1,147
28,2025-11-13,2,149
28,2025-11-15,1,150
28,2025-11-17,1,151
28,2025-11-19,1,152
28,2025-11-20,1,153
28,2025-11-25,1,154
28,2025-11-28,2,156
28,2025-11-29,1,157
28,2025-12-05,1,158
28,2025-12-06,2,160
28,2025-12-07,1,161
28,2025-12-09,1,162
28,2025-12-14,1,163
28,2025-12-16,1,164
28,2025-12-19,1,165
28,2025-12-24,1,166
28,2025-12-27,3,169
28,2025-12-28,1,170
28,2025-12-30,1,171
29,2025-01-02,4,4
29,2025-01-03,1,5
29,2025-01-06,1,6
29,2025-01-08,1,7
29,2025-01-10,1,8
29,2025-01-14,2,10
29,2025-01-16,1,11
29,2025-01-28,2,13
29,2025-01-29,2,15
29,2025-02-05,1,16
29,2025-02-18,1,17
29,2025-02-20,1,18
29,2025-02-28,1,19
29,2025-03-03,1,20
29,2025-03-06,3,23
29,2025-03-08,1,24
29,2025-03-10,2,26
29,2025-03-12,1,27
29,2025-03-15,2,29
29,2025-03-16,1,30
29,2025-03-17,1,31
29,2025-03-18,1,32
29,2025-03-19,1,33
29,2025-03-21,1,34
29,2025-03-22,2,36
29,2025-03-23,1,37
29,2025-03-31,1,38
29,2025-04-04,1,39
29,2025-04-06,1,40
29,2025-04-08,1,41
29,2025-04-10,1,42
29,2025-04-18,1,43
29,2025-04-22,1,44
29,2025-04-25,1,45
29,2025-04-26,3,48
29,2025-04-28,1,49
29,2025-04-29,1,50
29,2025-05-04,1,51
29,2025-05-05,1,52
29,2025-05-06,1,53
29,2025-05-07,1,54
29,2025-05-08,1,55
29,2025-05-09,1,56
29,2025-05-11,1,57
29,2025-05-14,1,58
29,2025-05-17,1,59
29,2025-05-20,1,60
29,2025-05-21,2,62
29,2025-05-22,2,64
29,2025-05-23,1,65
29,2025-05-25,1,66
29,2025-05-26,1,67
29,2025-05-28,1,68
29,2025-06-01,1,69
29,2025-06-03,1,70
29,2025-06-04,1,71
29,2025-06-05,1,72
29,2025-06-06,1,73
29,2025-06-08,1,74
29,2025-06-12,2,76
29,2025-06-13,1,77
29,2025-06-17,2,79
29,2025-06-21,3,82
29,2025-06-24,1,83
29,2025-06-26,1,84
29,2025-06-29,1,85
29,2025-07-02,1,86
29,2025-07-03,1,87
29,2025-07-05,1,88
29,2025-07-07,2,90
29,2025-07-08,1,91
29,2025-07-09,1,92
29,2025-07-11,2,94
29,2025-07-12,2,96
29,2025-07-20,1,97
29,2025-07-24,1,98
29,2025-07-25,1,99
29,2025-07-28,1,100
29,2025-07-29,1,101
29,2025-08-02,1,102
29,2025-08-07,1,103
29,2025-08-10,3,106
29,2025-08-11,1,107
29,2025-08-16,1,108
29,2025-08-17,1,109
29,2025-08-19,2,111
29,2025-08-21,1,112
29,2025-08-23,1,113
29,2025-08-26,3,116
29,2025-08-28,2,118
29,2025-08-29,1,119
29,2025-09-03,1,120
29,2025-09-04,1,121
29,2025-09-05,1,122
29,2025-09-07,1,123
29,2025-09-09,1,124
29,2025-09-12,2,126
29,2025-09-14,2,128
29,2025-09-18,2,130
29,2025-09-19,1,131
29,2025-09-20,1,132
29,2025-09-21,2,134
29,2025-09-22,1,135
29,2025-09-23,1,136
29,2025-09-24,2,138
29,2025-09-25,1,139
29,2025-09-27,1,140
29,2025-09-28,2,142
29,2025-10-04,1,143
29,2025-10-10,2,145
29,2025-10-11,1,146
29,2025-10-16,1,147
29,2025-10-19,2,149
29,2025-10-20,1,150
29,2025-10-25,1,151
29,2025-10-26,2,153
29,2025-10-28,1,154
29,2025-11-05,1,155
29,2025-11-06,1,156
29,2025-11-07,1,157
29,2025-11-13,1,158
29,2025-11-16,1,159
29,2025-11-18,1,160
29,2025-11-19,1,161
29,2025-11-21,1,162
29,2025-11-24,1,163
29,2025-11-25,2,165
29,2025-11-29,1,166
29,2025-11-30,1,167
29,2025-12-02,1,168
29,2025-12-05,1,169
29,2025-12-06,1,170
29,2025-12-09,1,171
29,2025-12-10,1,172
29,2025-12-14,1,173
29,2025-12-21,1,174
29,2025-12-24,1,175
29,2025-12-28,1,176
29,2025-12-29,1,177
29,2025-12-30,1,178
30,2025-01-04,1,1
30,2025-01-05,1,2
30,2025-01-17,1,3
30,2025-01-21,2,5
30,2025-01-22,2,7
30,2025-01-27,1,8
30,2025-02-01,2,10
30,2025-02-03,1,11
30,2025-02-06,1,12
30,2025-02-09,2,14
30,2025-02-10,1,15
30,2025-02-11,1,16
30,2025-02-12,1,17
30,2025-02-15,2,19
30,2025-02-18,1,20
30,2025-02-26,1,21
30,2025-02-27,1,22
30,2025-02-28,1,23
30,2025-03-01,1,24
30,2025-03-04,1,25
30,2025-03-07,1,26
30,2025-03-09,1,27
30,2025-03-10,1,28
30,2025-03-14,1,29
30,2025-03-15,1,30
30,2025-03-17,1,31
30,2025-03-20,1,32
30,2025-03-21,1,33
30,2025-03-26,1,34
30,2025-03-31,2,36
30,2025-04-02,1,37
30,2025-04-06,1,38
30,2025-04-08,1,39
30,2025-04-12,2,41
30,2025-04-17,1,42
30,2025-04-21,1,43
30,2025-04-24,1,44
30,2025-04-28,1,45
30,2025-04-29,1,46
30,2025-05-01,1,47
30,2025-05-04,1,48
30,2025-05-08,2,50
30,2025-05-09,1,51
30,2025-05-12,1,52
30,2025-05-15,1,53
30,2025-05-16,1,54
30,2025-05-17,1,55
30,2025-05-18,1,56
30,2025-05-19,1,57
30,2025-05-20,2,59
30,2025-05-22,1,60
30,2025-05-24,1,61
30,2025-05-25,2,63
30,2025-06-01,1,64
30,2025-06-02,1,65
30,2025-06-04,2,67
30,2025-06-07,1,68
30,2025-06-13,1,69
30,2025-06-15,2,71
30,2025-06-16,2,73
30,2025-06-17,1,74
30,2025-06-18,1,75
30,2025-06-20,1,76
30,2025-06-22,1,77
30,2025-06-27,1,78
30,2025-06-28,3,81
30,2025-06-30,1,82
30,2025-07-06,1,83
30,2025-07-07,1,84
30,2025-07-09,1,85
30,2025-07-11,1,86
30,2025-07-13,1,87
30,2025-07-14,1,88
30,2025-07-16,4,92
30,2025-07-17,1,93
30,2025-07-18,3,96
30,2025-07-20,1,97
30,2025-07-23,2,99
30,2025-07-24,2,101
30,2025-07-26,2,103
30,2025-07-27,1,104
30,2025-07-28,1,105
30,2025-07-29,2,107
30,2025-07-30,1,108
30,2025-07-31,1,109
30,2025-08-03,1,110
30,2025-08-04,1,111
30,2025-08-11,2,113
30,2025-08-14,1,114
30,2025-08-18,1,115
30,2025-08-19,1,116
30,2025-08-21,1,117
30,2025-08-22,1,118
30,2025-08-25,1,119
30,2025-08-27,1,120
30,2025-09-01,2,122
30,2025-09-02,1,123
30,2025-09-03,3,126
30,2025-09-04,1,127
30,2025-09-10,3,130
30,2025-09-12,1,131
30,2025-09-14,2,133
30,2025-09-18,1,134
30,2025-09-20,1,135
30,2025-09-24,1,136
30,2025-09-25,1,137
30,2025-09-27,1,138
30,2025-10-01,1,139
30,2025-10-05,1,140
30,2025-10-06,1,141
30,2025-10-07,1,142
30,2025-10-10,1,143
30,2025-10-13,2,145
30,2025-10-16,1,146
30,2025-10-29,1,147
30,2025-10-30,1,148
30,2025-10-31,2,150
30,2025-11-01,2,152
30,2025-11-02,1,153
30,2025-11-09,2,155
30,2025-11-11,1,156
30,2025-11-12,1,157
30,2025-11-17,1,158
30,2025-11-22,1,159
30,2025-11-24,2,161
30,2025-11-26,3,164
30,2025-11-27,2,166
30,2025-11-29,1,167
30,2025-11-30,1,168
30,2025-12-01,3,171
30,2025-12-03,1,172
30,2025-12-08,2,174
30,2025-12-10,1,175
30,2025-12-14,1,176
30,2025-12-16,1,177
30,2025-12-21,3,180
30,2025-12-25,1,181
30,2025-12-27,2,183
